json,hunt_dir,scale,task,recipe,seq_len,hidden,message_ratio,message_identity_slots,message_slots_inplace,message_pool_remainder,message_keep_local_swa,message_extra_slot_attends,global_layers,n_distractors,calibrated,arch,params,acc,step,recovered_bits,information_flow,bytes_per_input_token,prize_bits
e25_tiny_chain_ordered/tiny_chain_ordered.json,e25_tiny_chain_ordered,tiny,chain_ordered,chain_ordered,128,128,,,,,,,,,True,e18_local,594892,0.25961538461538464,3200,0.0008433314761105998,3.243582600425384e-05,8.235658946392577e-07,26.0
e25_tiny_chain_ordered_e21_steps/tiny_chain_ordered.json,e25_tiny_chain_ordered_e21_steps,tiny,chain_ordered,chain_ordered,128,128,,,,,,,,,True,e21,603212,0.49399038461538464,8000,10.023977777217926,0.3855376068160741,0.00978904079806438,26.0
e25_tiny_far_copy/tiny_far_copy.json,e25_tiny_far_copy,tiny,far_copy,far_copy,128,128,,,,,,,,,True,dense,594892,0.994140625,2400,63.306234777629086,0.9891599184004545,0.061822494900028405,64.0
e25_tiny_far_copy/tiny_far_copy.json,e25_tiny_far_copy,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e18,594892,0.9921875,1400,63.0487230262069,0.9851362972844828,0.061571018580280176,64.0
e25_tiny_far_copy/tiny_far_copy.json,e25_tiny_far_copy,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e21,603212,0.51513671875,2400,17.703914541874163,0.2766236647167838,0.017288979044798987,64.0
e25_tiny_far_copy/tiny_far_copy.json,e25_tiny_far_copy,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e18_local,594892,0.24658203125,2400,0.0,0.0,0.0,64.0
e25_tiny_far_copy_e21_steps/tiny_far_copy.json,e25_tiny_far_copy_e21_steps,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e21,603212,0.845703125,8000,47.005008088079926,0.7344532513762488,0.04590332821101555,64.0
e25_tiny_far_copy_query_align/tiny_far_copy.json,e25_tiny_far_copy_query_align,tiny,far_copy,far_copy,132,128,,,,,,,,,True,dense,594892,0.99072265625,2950,62.10519387083517,0.9703936542317996,0.058811736620109065,64.0
e25_tiny_far_copy_query_align/tiny_far_copy.json,e25_tiny_far_copy_query_align,tiny,far_copy,far_copy,132,128,,,,,,,,,True,e18,594892,0.9921875,1650,62.91641010857042,0.9830689079464128,0.05957993381493411,64.0
e25_tiny_far_copy_query_align/tiny_far_copy.json,e25_tiny_far_copy_query_align,tiny,far_copy,far_copy,132,128,,,,,,,,,True,e21,603212,0.39990234375,2950,8.699201504579401,0.13592502350905314,0.008237880212669886,64.0
e25_tiny_far_copy_query_align/tiny_far_copy.json,e25_tiny_far_copy_query_align,tiny,far_copy,far_copy,132,128,,,,,,,,,True,e18_local,594892,0.23681640625,2950,0.0,0.0,0.0,64.0
e25_tiny_far_copy_remainder/tiny_far_copy.json,e25_tiny_far_copy_remainder,tiny,far_copy,far_copy,128,128,,,,,,,,,True,dense,594892,0.994140625,2400,63.306234777629086,0.9891599184004545,0.061822494900028405,64.0
e25_tiny_far_copy_remainder/tiny_far_copy.json,e25_tiny_far_copy_remainder,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e18,594892,0.9921875,1400,63.0487230262069,0.9851362972844828,0.061571018580280176,64.0
e25_tiny_far_copy_remainder/tiny_far_copy.json,e25_tiny_far_copy_remainder,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e21,603212,0.4755859375,2400,12.706053304381117,0.19853208288095495,0.012408255180059684,64.0
e25_tiny_far_copy_remainder/tiny_far_copy.json,e25_tiny_far_copy_remainder,tiny,far_copy,far_copy,128,128,,,,,,,,,True,e18_local,594892,0.24658203125,2400,0.0,0.0,0.0,64.0
e25_tiny_recall_single/tiny_recall_single.json,e25_tiny_recall_single,tiny,recall_single,recall_single,128,128,,,,,,,,,True,dense,594892,0.9921875,2850,31.372493705860496,0.9803904283081405,0.03063720088462939,32.0
e25_tiny_recall_single/tiny_recall_single.json,e25_tiny_recall_single,tiny,recall_single,recall_single,128,128,,,,,,,,,True,e18,594892,0.2529296875,2850,0.0,0.0,0.0,32.0
e25_tiny_recall_single/tiny_recall_single.json,e25_tiny_recall_single,tiny,recall_single,recall_single,128,128,,,,,,,,,True,e21,603212,0.37890625,2850,3.186444936251939,0.09957640425787309,0.003111762633058534,32.0
e25_tiny_recall_single/tiny_recall_single.json,e25_tiny_recall_single,tiny,recall_single,recall_single,128,128,,,,,,,,,True,e18_local,594892,0.2353515625,2850,0.0,0.0,0.0,32.0
e25_tiny_recall_single_e21_steps/tiny_recall_single.json,e25_tiny_recall_single_e21_steps,tiny,recall_single,recall_single,128,128,,,,,,,,,True,e21,603212,0.451171875,8000,9.813257049657164,0.30666428280178637,0.009583258837555824,32.0
e25_tiny_select_1decoy/tiny_select_1decoy.json,e25_tiny_select_1decoy,tiny,select_1decoy,select_1decoy,128,128,,,,,,,,,True,dense,594892,0.9921875,1900,31.307712710539278,0.9783660222043524,0.030573938193886013,32.0
e25_tiny_select_1decoy/tiny_select_1decoy.json,e25_tiny_select_1decoy,tiny,select_1decoy,select_1decoy,128,128,,,,,,,,,True,e18,594892,0.8232421875,1900,23.16968596981267,0.7240526865566459,0.022626646454895184,32.0
e25_tiny_select_1decoy/tiny_select_1decoy.json,e25_tiny_select_1decoy,tiny,select_1decoy,select_1decoy,128,128,,,,,,,,,True,e21,603212,0.330078125,1900,1.4717393830359435,0.045991855719873236,0.0014372454912460386,32.0
e25_tiny_select_1decoy/tiny_select_1decoy.json,e25_tiny_select_1decoy,tiny,select_1decoy,select_1decoy,128,128,,,,,,,,,True,e18_local,594892,0.2529296875,1900,0.0,0.0,0.0,32.0
